tx_name,Task Name,tx_difficulty,total_correctness,total_compute,total_robustness,total_memtotal,made_submission,compile_success,score_percentage,Time spent,Remarks on Score,id_task_session,js_comments,id_infra_instan,nu_pgmr_comment_flux_all,nu_pgmr_cyclo_flux_all,nu_pgmr_filesize_flux_all,nu_pgmr_nom_flux_all,nu_pgmr_dac_flux_all,nu_pgmr_fanout_flux_all,nu_loc_flux_source_all,nu_loc_added_source_all,nu_ce_models_units_all,nu_aberrant_ce_units_all,nu_ce_hours_all,nu_aberrant_ce_all,loc_submit,cyclo_submit,nom_submit,dac_submit,fanout_submit,ce_units_submit,aberrant_ce_units_submit,id_test_session,tx_file_type,correctness_norm,compute_norm,robustness_norm,memtotal_norm,task_score,avg_bce
24,14,difficult,0,0,0,0,True,False,68.8,1,0,3437,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""""},{""question"":""Describe what your solution does if the button to request coffee is pressed and insufficient funds are available."",""answer"":""return -1""},{""question"":""Describe the data structures you used to track the input of coins."",""answer"":""list""}]",809712,0,135,1238,88,11,26,1561,1499,1213.3602971837308,29.551522450671143,68.36971064061129,1.665151763768296,46,0,0,0,0,12.948507468334215,0,4161,java,0,0,0,0,0,0.8433025034770514
24,6,easy,7,0,0,0,True,True,69.69999999999999,0.9,FAILED,3435,"[{""question"":""how you ensured your solution produced accurate results?"",""answer"":""key and value pairs are correct""}]",809710,0,24,211,16,0,2,260,234,396.90702927327965,0.6401560221701971,22.36468327307537,0.03607113410765715,17,3,2,0,0,11.76350967278837,0,4161,java,11.224489795918366,0,0,0,1.6034985422740526,0.8433025034770514
24,2,intermediate,0,0,0,0,True,False,69.3,0.8666666666666668,0,3436,"[{""question"":""the classes you used in the standard library and why"",""answer"":""""},{""question"":""the URL to the source of information on daylight saving time you used"",""answer"":""not used""},{""question"":""describe how you found a source of information for determining the daylight saving time rules"",""answer"":""dayLindayLightTime Method""}]",809711,0,16,522,16,1,19,318,285,556.6585120979908,5.598496077649903,31.36626563940544,0.3154607561661144,14,2,2,1,2,8.369454235101019,0.038760877494176116,4161,java,0,0,0,0,0,0.8433025034770514
25,12,easy,8,0,0,0,True,True,62,1,FAILED,3588,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""NA""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""I executed few test cases.""}]",832268,0,3,967,2,1,2,24,23,41.682263855929115,0.18745606995885705,2.348687628307947,0.01056266410781739,22,3,2,1,2,6.6755220979634915,0,4585,java,7.8125,0,0,0,0.9765625,1.1284309686221008
25,4,intermediate,0,0,0,0,True,True,61.1,0.95,FAILED,3589,"[{""question"":""Describe any other corner cases you considered."",""answer"":""No other cases are considered.""},{""question"":""How did you ensure that null values were handled correctly?"",""answer"":""did a null check""},{""question"":""Describe in words how you made a complete copy of the input array."",""answer"":""Using array copy""}]",832269,1,3,1047,2,0,0,25,15,78.19396352856147,1.9138674240695293,4.406027354528423,0.10784147321437526,16,3,2,0,1,11.38178970836408,0,4585,java,0,0,0,0,0,1.1284309686221008
26,10,easy,6,0,0,0,True,True,74.2,0.9333333333333332,FAILED,3466,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""bna""}]",811948,0,45,299,18,0,0,391,370,418.7541756458867,10.76540275482417,23.595713396020013,0.6066025672550219,28,9,3,0,0,14.092975736179266,0.6230157347079087,4194,java,13.888888888888884,0,0,0,2.3148148148148144,1.2032312230215827
27,10,easy,0,0,0,0,True,False,68.40000000000002,1,0,3778,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""by testing all possible scenarions and boundry conditions.""}]",834371,0,24,356,12,0,4,42,25,263.1615143226029,3.327743808211009,14.828469851652795,0.18750974610060206,24,0,0,0,0,7.014156977473488,0,4554,java,0,0,0,0,0,1.8247017488076311
27,2,intermediate,0,0,0,0,True,False,67.80000000000001,1,0,3776,"[{""question"":""the classes you used in the standard library and why"",""answer"":""TimeZone,LocalDate""},{""question"":""the URL to the source of information on daylight saving time you used"",""answer"":""stackoverflow""},{""question"":""describe how you found a source of information for determining the daylight saving time rules"",""answer"":""For each region Daylight savings is different. Based on Country Region""}]",834369,0,2,45,2,0,2,7,4,46.5859124078363,0.5438738111507471,2.6249955257686644,0.030645880848161975,12,2,2,0,2,16.287977472207256,0.5438738111507471,4554,java,0,0,0,0,0,1.8247017488076311
28,1,easy,0,0,0,0,True,False,67.5,0.8,0,3630,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""Consider the declaration of int or double""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""Input value may contains integer and double so shouldbe handle""}]",833023,0,1,245,0,0,0,57,32,202.0994719637121,0.3854182639228697,11.387781890383572,0.021717321096771627,15,3,2,0,0,7.037690703270815,0,4478,cs,0,0,0,0,0,2.6569488619119883
28,15,intermediate,0,0,0,0,True,False,69.39999999999999,1,0,3629,"[{""question"":""If you had more time, describe what changes you would make (if any) to make your implementation more efficient."",""answer"":""Adding class builder and call method to add and find""},{""question"":""Describe how you would extend your pattern language to allow the specification of a literal full stop character (.)."",""answer"":""write code string block to find dot""},{""question"":""Describe why a builder interface is appropriate."",""answer"":""builder interface is blue print and use where ever required""}]",833022,0,17,937,12,0,0,145,77,520.4489964272144,8.357233563181731,29.32595319915686,0.4709084694768276,20,4,3,0,0,6.188511723173757,0,4478,cs,0,0,0,0,0,2.6569488619119883
28,3,intermediate,5,0,0,0,True,True,69.69999999999999,0.95,FAILED,3631,"[{""question"":""Describe what you would do differently if you were to rewrite the decode method from scratch."",""answer"":""Analyze the existing code and know the funcationality""},{""question"":""Describe why the fixes you made constituted \u0027fixing the code in place\u0027."",""answer"":""Required to fix""},{""question"":""Describe the faults you found in words."",""answer"":""Test method wrote""}]",833024,2,0,72,0,0,0,20,11,79.79000727060351,0.8742073136021787,4.495960286293581,0.049259318282965536,49,11,7,0,2,7.382503956007429,0,4478,cs,4,0,0,0,0.8,2.6569488619119883
29,14,difficult,14,0,0,0,True,True,65.90000000000002,0.9666666666666665,FAILED,2391,"[{""question"":""Justify why the designers of the vending machine did not want to return change unless it was possible from the input coins alone."",""answer"":""it might be possible that machine doesn\u0027t have enough coins available in reserve, so the coins can\u0027t be returned if that was not part of input""},{""question"":""Describe the data structures you used to track the input of coins."",""answer"":""used hashmap to story coins. a simple array of size 2 can also be used""}]",835359,8,85,4561,32,4,8,133,91,136.92619502527495,11.80523754594241,7.715436506968866,0.6651945649887582,76,23,8,1,2,18.311792073875672,1.5870896710221356,1667,java,5.1020408163265305,0,0,0,0.3644314868804665,1.8293992740471867
29,1,easy,2,0,0,0,True,True,75.59999999999998,0.5,ACCEPTABLE,3129,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""For zero size array, I have returned zero. I have divided the number with the total size of array so that the sum doesn\u0027t exceed Double.MAX_VALUE""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""if inputs contains Double.MAX_VALUE, the my variable shouldn\u0027t exceed that value""}]",730006,0,10,286,6,0,0,184,169,204.8303861754716,0.8483222068847784,11.541661834268089,0.047800759551253534,15,4,2,0,0,4.353174191553752,0.12967251647545214,2722,java,37.5,0,0,0,18.75,1.8293992740471867
29,10,easy,6,0,0,0,True,True,69.3,0.4,PASSED,2432,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""All the test cases were passed to ensure accurate results. \nThought through all corner cases.""}]",835864,1,4,337,0,0,0,12,12,16.523727085206733,0.9158512920793169,0.9310692315729768,0.051605848629322056,28,8,3,0,0,13.269326501197341,0.800917747684865,1701,java,16.666666666666668,0,0,0,2.7777777777777786,1.8293992740471867
29,12,easy,0,0,0,0,True,False,62.3,1,0,3348,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""for even length list direct middle element doesn\u0027t exist and middle two elements needs to be compared""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""""}]",761084,0,36,892,12,6,6,920,884,554.7802336464405,2.8153192748430813,31.260429512631674,0.1586359506147667,35,7,2,1,1,13.598082532053207,0.5170948827901232,2897,java,0,0,0,0,0,1.8293992740471867
29,9,easy,0,0,0,0,True,False,61.3,0.9,0,3347,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""Solution not completed""}]",761083,0,1,422,0,0,0,449,427,312.73134068506647,0.07764574881208915,17.62160120165098,0.004375136874906558,20,0,0,0,0,9.056081488958856,0,2897,java,0,0,0,0,0,1.8293992740471867
29,15,intermediate,5,0,0,0,True,True,63.2,1,FAILED,2297,"[{""question"":""If you had more time, describe what changes you would make (if any) to make your implementation more efficient."",""answer"":""was not able to test the code""},{""question"":""Describe how you would extend your pattern language to allow the specification of a literal full stop character (.)."",""answer"":""""}]",835525,0,29,1209,21,8,8,50,42,148.299335710129,2.8445738420028674,8.35628353278901,0.1602843697168861,43,8,6,2,2,8.828611038255003,0.0393065000174536,1570,0,2,0,0,0,0.4,1.8768442056074768
29,0,intermediate,4,0,2,0,True,True,70.6,1,FAILED,2334,"[{""question"":""How did you ensure your solution is robust to difficult input?"",""answer"":""using single loop""},{""question"":""Is your solution exact or approximate?"",""answer"":""approximate. could have been improved by taking small iteration of 0.001 width rectangles""}]",835656,116,46,2567,16,0,8,184,96,423.89173313072206,12.720054341410437,23.885201456123,0.7167421224129559,18,4,2,0,1,13.034210037654653,0.644789165189029,1608,java,18.75,0,0,0,3.125,1.8768442056074768
29,4,intermediate,5,0,0,0,True,True,70.7,1,FAILED,2374,"[{""question"":""How did you ensure that null values were handled correctly?"",""answer"":""""},{""question"":""Describe in words how you made a complete copy of the input array."",""answer"":""Initially i submitted using for loop and did test run, but no result returned. so i simply used clone method to test the run""}]",835554,10,25,1247,10,0,5,52,28,182.1834039517898,3.641617755169391,10.265563032362317,0.2051957302068725,15,3,2,0,1,3.374300345897048,0.03307285474804784,1651,java,12,0,0,0,2.4,1.8768442056074768
29,2,intermediate,1,0,3,0,True,True,71.2,1,PASSED,2340,"[{""question"":""the classes you used in the standard library and why"",""answer"":""Calendar - most commonly used class for Java date time""},{""question"":""describe how you found a source of information for determining the daylight saving time rules"",""answer"":""NIST Website\nbegins at 2:00 a.m. on the second Sunday of March - 10:00 AM GST""}]",835392,24,10,3123,4,0,9,77,46,154.32128315343164,2.867439206740164,8.695604676844232,0.16157277380791285,26,4,2,0,2,11.720962297637485,0.10215675535576,1615,java,100,0,33.333333333333336,0,33.333333333333336,1.8768442056074768
29,3,intermediate,5,0,0,0,True,True,51.2,1,FAILED,2818,"[{""question"":""Describe why the fixes you made constituted \u0027fixing the code in place\u0027."",""answer"":""""},{""question"":""Describe the faults you found in words."",""answer"":""Not sure what needs to be added here""}]",835875,1,60,50,12,6,18,27,14,151.06724400644185,4.832640930132039,8.512247997538593,0.2723068018543142,57,10,2,1,3,15.252387103647553,0.7452808760840668,1967,java,8,0,0,0,1.6,1.8768442056074768
30,12,easy,8,0,0,0,True,True,63.2,0.2,FAILED,3382,"[{""question"":""Why is the median more complex to calculate for even length lists?"",""answer"":""tried""},{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""test""}]",779509,0,0,72,0,0,0,14,9,55.8240340428065,0,3.1455397569518286,0,8,3,1,0,0,8.172752780740781,0,3490,py,1.5625,0,0,0,0.1953125,3.905815354330709
30,10,easy,6,0,0,0,True,True,75.9,0.4666666666666666,FAILED,3381,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""tried""}]",779508,0,6,304,0,0,0,53,31,235.0887815212284,2.365558417403395,13.24664405516348,0.1332930909942592,17,9,2,0,0,11.771692869981608,0.13530366041213127,3490,py,8.333333333333334,0,0,0,1.3888888888888893,3.905815354330709
30,9,easy,5,0,0,0,True,True,78.1,0.4,FAILED,3380,"[{""question"":""How did you ensure your solution produced accurate results?"",""answer"":""almost""}]",779507,0,1,179,0,0,0,37,20,139.44807302210793,0.363436195919741,7.857537801460364,0.02047868848933881,11,5,1,0,0,12.025732937754535,0,3490,py,16,0,0,0,3.2,3.905815354330709
30,1,easy,2,0,0,0,True,True,61.9,0.1,PASSED,3395,"[{""question"":""how you ensured your solution produced accurate results"",""answer"":""testing""},{""question"":""any potentially problematic inputs you considered when writing your implementation"",""answer"":""testing""}]",805755,0,2,60,2,0,0,14,11,36.03241785899162,0.25168671508829593,2.030333437165214,0.014181894629824946,9,2,2,0,0,13.328067614664187,0.25168671508829593,3499,java,50,0,0,0,25,3.905815354330709
